DATE,OPEN,CLOSE,HIGH,LOW,VOLUME
17/06/2016,621.15,615.75,622.15,615.39,80809230
20/06/2016,615.98,624.19,624.79,615.98,42836553
21/06/2016,627.16,626.97,631.02,626.97,46029110
22/06/2016,626.53,624.18,628.26,623.76,31713670
23/06/2016,623.71,626.5,627.61,623.09,39441330
24/06/2016,625.8,612.69,625.8,591.44,112996790
27/06/2016,609.64,614.42,614.42,601.71,40094921
28/06/2016,612.52,614.31,616.51,612,31363410
29/06/2016,616.09,621.39,622.43,616.09,47256170
30/06/2016,623.98,621.79,626.9,621.52,36009680
1/7/2016,623.77,626.34,630.61,623.5,52031960
4/7/2016,629.19,633.57,634.23,629.19,53427369
5/7/2016,636.57,636.27,641.86,634.43,54102700
6/7/2016,632.8,636.18,638.29,630.21,48408199
7/7/2016,639.9,644.52,645.01,638.63,45030610
8/7/2016,645.21,643.56,648.73,639.67,49583380
11/7/2016,643.77,636.02,648.37,633.89,53374610
12/7/2016,637.69,641.58,641.58,633.5,54432900
13/07/2016,645.04,656.89,657.66,645.04,74595200
14/07/2016,657.05,651.14,664.43,651.14,68755830
15/07/2016,653.75,653.63,656.73,649.54,59301579
18/07/2016,653.82,662.29,662.41,652.51,55776030
19/07/2016,664.82,654.17,665.11,647.33,56698900
20/07/2016,654.45,645.15,654.49,645.15,50732450
21/07/2016,647.51,643.16,650.12,642.22,40079800
22/07/2016,642.19,634.34,642.35,626.4,79016203
25/07/2016,636.37,633.21,638.17,631.18,37662900
26/07/2016,633.57,634.68,636.03,627.97,36720740
27/07/2016,634.67,639.63,640.41,634.42,54226929
28/07/2016,639.58,644.33,644.33,636.61,53603695
29/07/2016,644,639.17,645.39,639.11,45541430
1/8/2016,642.04,635.41,642.04,633.42,38436420
2/8/2016,631.09,623.16,631.13,620.85,65403000
3/8/2016,620.86,619.8,622.4,616.53,35623690
4/8/2016,620.42,617.41,626.79,617.41,44945390
5/8/2016,615.06,615.06,615.65,608.84,52503620
8/8/2016,614.38,614.65,616.97,609.21,38359140
9/8/2016,614.16,621.43,621.88,614.16,38938100
10/8/2016,621.18,632.86,633.39,621.18,50914560
11/8/2016,634.27,645.1,645.1,633.95,67330260
12/8/2016,650.55,641.11,652.87,638.1,58420640
15/08/2016,640.59,645.66,645.69,639.08,57965610
16/08/2016,647.15,646.44,650.45,645.48,78224250
17/08/2016,648.34,650.82,650.98,645.53,54679850
18/08/2016,653.36,652.87,656.33,646.59,57331149
19/08/2016,657.39,654.42,659.43,653.67,51050685
22/08/2016,654.43,647.46,655.33,647.46,54790920
23/08/2016,643.9,650.92,651.19,642.5,47351190
24/08/2016,651.83,650.95,656.93,650.21,39441740
25/08/2016,649.51,649.06,650.69,646.71,46888574
26/08/2016,652.64,656.71,659.34,652.64,50271730
29/08/2016,660.07,656.23,666.02,656.23,46673020
30/08/2016,655.39,661.2,661.2,654.66,38966900
31/08/2016,662.41,665.25,666.7,661.32,49948570
1/9/2016,665.2,659.09,665.2,655.28,42526628
5/9/2016,660.24,655.08,661.13,652.13,53481330
6/9/2016,656.06,656.02,659.27,656.02,50182654
7/9/2016,655.19,654.79,655.75,647.47,42238570
8/9/2016,654.53,659.25,661.54,654.38,59949430
9/9/2016,662.04,658.66,663.68,657.64,48605546
12/9/2016,657.61,651.63,657.61,646.87,45050938
13/09/2016,650.41,651.8,653.85,647.33,39096623
14/09/2016,651.15,646.93,652.5,646.93,44706030
15/09/2016,646.37,645.02,649.97,644.08,45951500
16/09/2016,642.29,639.37,645.72,639.37,124133450
19/09/2016,646.47,648.83,648.83,644.23,52715110
20/09/2016,648.77,653.66,653.66,643.6,59487570
21/09/2016,653.67,657.44,658.05,652.62,73000820
22/09/2016,659.65,662.31,665.27,659.36,56594760
23/09/2016,662.23,664.31,664.31,660.85,69759194
26/09/2016,662.79,666.1,666.9,661.71,59430141
27/09/2016,665.3,671.21,671.21,664.47,65243450
28/09/2016,670.32,669.17,672.92,667.72,56045158
29/09/2016,671.39,670.3,674.11,668.34,50409700
30/09/2016,669.34,668.44,670.55,665.65,52620270
3/10/2016,668.47,662.42,670.52,660.29,60248420
4/10/2016,661.77,661.89,665.53,657.44,55633810
5/10/2016,663.56,663.95,665.98,661.76,55139590
6/10/2016,665.23,663.12,667.15,663.12,74609993
7/10/2016,665.31,657.54,666.33,654.05,55753190
10/10/2016,657.58,647.25,657.92,647.17,55713920
11/10/2016,649.08,654.88,654.88,641.45,72022976
12/10/2016,655.03,653.25,658.02,652.71,50572200
13/10/2016,651.64,658.29,658.49,649.63,54456330
14/10/2016,656.92,657.59,662.05,656.89,78563431
17/10/2016,657.08,650.46,657.81,650.46,48262270
18/10/2016,649.08,653.32,653.87,647.77,63293460
19/10/2016,654.45,659.39,660.77,654.45,77569600
20/10/2016,661.11,657.15,661.2,655.75,59846979
21/10/2016,657.38,655.17,658.77,653.71,49539287
24/10/2016,654.17,648.29,654.17,648.29,46607299
25/10/2016,645.32,644.91,646.97,640.03,57905879
26/10/2016,643.57,641.81,645.25,639.07,40456885
27/10/2016,641.42,644.18,644.18,640.13,42273922
28/10/2016,643.66,649.27,649.31,642.82,54323340
31/10/2016,649.28,644.22,649.28,644.22,66220297
1/11/2016,643.26,643.05,644.7,641.4,60042540
2/11/2016,641.56,636.54,642.87,636.54,81168592
3/11/2016,634.28,632.81,634.28,627.9,72936135
4/11/2016,632.39,632.54,634.5,631.8,38767795
7/11/2016,633.03,639.91,639.98,632.63,53006542
8/11/2016,640,642.01,643.43,640,44774070
9/11/2016,641.84,635.42,641.84,620.35,78463470
10/11/2016,640.96,641.9,642.88,639.68,55452669
11/11/2016,641.8,642,642.9,639.88,53372303
14/11/2016,640.06,634.13,642.24,634.13,62048909
15/11/2016,636.01,637.51,639.38,635.2,53470629
16/11/2016,638,638.72,641.21,637.99,52149390
17/11/2016,638.7,636.02,639.16,635.32,62890250
18/11/2016,635.63,634.35,636.61,632.45,44574480
21/11/2016,635.82,638.87,638.87,634.43,49149070
22/11/2016,638.29,643.76,643.8,638.29,53410470
23/11/2016,643.82,647.59,649.65,643.6,47906920
24/11/2016,650.52,647.47,651.55,645.36,58914966
25/11/2016,648.82,643.38,648.82,641.7,52256340
28/11/2016,640.58,630.62,640.75,628.48,42236760
29/11/2016,631.22,625.78,632.89,623.32,57622990
30/11/2016,626.68,631.89,632.9,622.12,67128510
1/12/2016,633.63,631.55,636.43,631.55,60625410
2/12/2016,631.81,629.64,632.3,628.68,70242487
5/12/2016,628.6,625.32,629.85,625.32,49451091
6/12/2016,625.68,616.26,626.15,614.23,59023110
7/12/2016,614.64,615,617.22,614.1,70504795
8/12/2016,619.03,619.45,620.23,615,40242480
9/12/2016,620.48,619.64,621.86,617.29,34495110
12/12/2016,616.5,612.83,617.89,612.24,52766030
13/12/2016,612.52,606.71,612.74,606.07,56730860
14/12/2016,607,615.26,615.26,606.55,57303640
15/12/2016,614.83,613.25,615.72,610.64,60090414
16/12/2016,613.31,621.04,621.04,613.27,103804220
19/12/2016,622.19,623.85,626.78,622.19,47470570
20/12/2016,622.59,616.74,622.62,615.95,37017705
21/12/2016,616.72,618.43,620.28,614.13,40778350
22/12/2016,619.99,618.35,621.87,617.15,42899055
23/12/2016,617.58,620.75,620.75,615.74,50518470
26/12/2016,622.91,621.73,624.52,621.71,47420035
27/12/2016,622.05,623.46,624.17,621.77,57507575
28/12/2016,625.55,624.83,626.44,623.24,50198868
29/12/2016,627.82,626.95,627.94,626.3,45339320
30/12/2016,625.8,628.21,628.21,625.18,46755430
3/1/2017,627.65,633.89,634.18,627.58,42886270
4/1/2017,632.8,632.7,635.39,630.46,52288190
5/1/2017,633.61,634.83,635.33,632.46,50348862
6/1/2017,634.56,636.34,640.74,634.26,69771960
9/1/2017,636.82,638.4,640.02,636.82,55054032
10/1/2017,639,639.36,640.86,638.61,42153480
11/1/2017,639.56,643.39,643.39,639.52,50310972
12/1/2017,644.53,642.25,645.14,641.71,58107000
13/01/2017,642.21,640.07,643.85,640.07,42314478
16/01/2017,639.59,632.7,640.52,632.7,41112420
17/01/2017,633.42,637.54,637.54,632.7,51330770
18/01/2017,637.09,633.1,638.72,633.1,42058670
19/01/2017,632.31,631,634,630.48,33900640
20/01/2017,632.17,634.28,636.39,632.17,35854530
23/01/2017,634.81,635.42,637.14,634.81,35318539
24/01/2017,635.31,639.32,640.18,635.31,34711470
25/01/2017,640.92,644.79,644.79,639.43,38334229
2/2/2017,645.72,652.98,652.98,645.72,37214480
3/2/2017,656.27,651.18,657.63,651.18,44587710
6/2/2017,652.5,654.03,654.03,649.35,37891682
7/2/2017,654.24,656.48,657.42,653.88,54415797
8/2/2017,657.62,657.97,657.97,655.12,45312347
9/2/2017,658.4,658.83,660.08,657.65,56808292
10/2/2017,659.12,658.78,659.81,657.65,48041880
13/02/2017,660.03,662.68,662.83,659.32,47476720
14/02/2017,664.11,663.43,665.24,660.57,56285362
15/02/2017,663.58,669.08,670.06,663.58,55199340
16/02/2017,670.49,667.72,676.65,667.47,78250720
17/02/2017,667.09,668.1,668.76,664.49,58861960
20/02/2017,664.9,667.56,669.5,663.11,70848110
21/02/2017,668.3,671.52,673.77,668.3,64496390
22/02/2017,671.96,668.61,672.43,666.49,69787356
23/02/2017,668.69,667.42,670.97,662.06,58469942
24/02/2017,667.27,661.81,668.3,661.37,68537600
27/02/2017,659.63,666.22,666.64,659.63,55414620
28/02/2017,667.17,657.95,667.7,657.95,40583080
1/3/2017,656.69,655.99,657.64,649.45,52804790
2/3/2017,655.94,653.76,658.71,653.76,44574400
3/3/2017,654.36,656.77,657.41,650.59,41543540
6/3/2017,657.26,658.61,660.79,657.26,45661953
7/3/2017,658.21,659.9,659.9,656.36,49914520
8/3/2017,659.64,662.48,665.2,658.54,41605219
9/3/2017,662.3,664.3,666.66,662.04,65376570
10/3/2017,664.59,663.49,667.49,663.49,58262100
13/03/2017,663.86,662.67,664.49,659.95,39744180
14/03/2017,663.13,665.46,667.67,662.82,33808990
15/03/2017,666.46,663.57,667.42,663.54,39031010
16/03/2017,663.85,668.07,668.07,663.85,59841760
17/03/2017,669.4,668.35,671.07,668.35,109109950
20/03/2017,672.52,676.02,678.78,672.52,55113108
21/03/2017,677.14,679.69,682.28,677.14,83654215
22/03/2017,679.78,677.96,685.9,677.96,97102459
23/03/2017,677.07,689.32,689.32,677.07,74215690
24/03/2017,692.52,691.76,696.22,689.95,102613616
27/03/2017,692.82,693.49,695.53,691.38,90356160
28/03/2017,693.91,688.31,695.04,687.41,78941345
29/03/2017,688.57,689.91,689.91,685.69,74664815
30/03/2017,692.11,692.5,696.93,692.11,82673630
31/03/2017,693.56,693.22,696.97,693.01,65381570
3/4/2017,693.42,696.73,697.32,693.42,72477028
4/4/2017,699.35,699.07,702.05,698.49,76417240
5/4/2017,697.99,691.07,698.88,691.07,77492315
7/4/2017,687.09,697.62,697.62,685.63,113022465
10/4/2017,698.49,696.72,699.86,696.66,54521740
11/4/2017,696.78,697.93,699.4,696.71,68893791
12/4/2017,697.92,692.4,698.87,689.77,84638983
13/04/2017,692.5,687.72,693.81,687.72,63624097
14/04/2017,686.45,678.45,686.45,674.94,64822700
17/04/2017,680.27,669.31,683.48,669.31,52530510
18/04/2017,669.67,675.71,675.71,665.35,60731951
19/04/2017,675.67,679.69,679.69,675.12,41674860
20/04/2017,679.43,674.3,679.7,674.3,37002663
21/04/2017,676.35,672.6,677.83,671.95,91887296
24/04/2017,671.8,667.08,673.13,667.08,53386820
25/04/2017,667.96,668.58,670.32,665.66,34409270
26/04/2017,669.12,673.53,673.53,667.96,39379740
27/04/2017,673.67,681.36,682.41,673.67,59560642
28/04/2017,678.59,680.49,683.14,677.21,67754470
3/5/2017,681.7,684.99,684.99,680.95,56671814
4/5/2017,684.8,686.29,688.75,683.44,72084620
5/5/2017,684.95,684.17,687.41,684.09,57666344
8/5/2017,683.15,681.11,684.17,681.06,72766965
9/5/2017,680.42,688.08,688.08,680.34,82028620
10/5/2017,689.07,690.53,695.66,689.07,64751520
11/5/2017,692.13,691.02,693.19,689.69,80984890
12/5/2017,691.46,690.84,693.85,690.29,53644285
15/05/2017,691.33,695.22,696.86,691.33,61190810
16/05/2017,695.86,692.91,698.67,692.91,77798890
17/05/2017,692.95,696.37,697.47,691.06,48557300
18/05/2017,693.93,695.3,701.28,693.92,65265946
19/05/2017,696.66,702.03,702.03,695.53,61716370
22/05/2017,707.27,710.86,715.28,706.84,96339780
23/05/2017,711.96,708.62,713.7,708.11,65612212
24/05/2017,710.81,718.28,719.59,710.27,81723210
25/05/2017,718.42,716.4,722.06,715.78,72834895
26/05/2017,716.24,718.87,719.36,716.07,54939635
29/05/2017,723.27,722.26,725.2,721.92,71976210
30/05/2017,722.82,711.48,723.54,711.48,77080410
31/05/2017,712.02,713.43,719.32,709.73,74944720
1/6/2017,713.63,719.76,719.76,713.63,46914190
2/6/2017,720.39,718.33,720.75,715.7,46609735
5/6/2017,719.05,721.74,724.35,719.05,100566031
6/6/2017,722.59,732.69,732.69,722.59,72367040
7/6/2017,736.17,737.18,739.51,734.95,71098340
8/6/2017,737.75,737.52,740.25,734.03,76643851
9/6/2017,738.47,740.2,743.9,738.47,57558985
12/6/2017,740.65,736.86,742,735.26,51307620
13/06/2017,737.03,741.39,741.39,734.53,71036088
14/06/2017,744.42,745.53,748.04,743.67,81100480
15/06/2017,746.87,746.59,750.71,744.58,72414940
16/06/2017,751.5,750.07,751.5,748.08,101900600
19/06/2017,754.03,757.5,757.5,753.36,71437510
20/06/2017,759.73,759.67,761.04,756.77,73839836
21/06/2017,758.49,759.84,759.84,749.47,96626750
22/06/2017,759.65,757.94,761.62,757.13,75886230
23/06/2017,757.44,758.24,758.98,752.69,77588340
26/06/2017,759.9,760.8,762.27,757.98,56880670
27/06/2017,761.96,755.07,761.96,754.23,71710620
28/06/2017,754.16,757.1,757.1,751.2,55477750
29/06/2017,759.13,761.21,763.14,758.94,54179800
30/06/2017,763.63,765.41,766.29,763,72270856
3/7/2017,765.52,765.8,770.56,765.52,69746950
4/7/2017,765.88,763.92,767.28,760.9,82944580
5/7/2017,764.91,765.87,765.87,761.28,52664140
6/7/2017,768.8,770.58,771.13,768.37,67410770
7/7/2017,771.89,761.61,771.98,761.61,83673170
10/7/2017,761.69,750.79,761.69,748.06,68295435
11/7/2017,750.4,752.75,753.2,743.13,66593330
12/7/2017,756.08,757.57,758.72,752.27,52806280
13/07/2017,759.8,761.36,761.36,755.81,51383180
14/07/2017,762.77,759.97,764.53,759.01,49885800
17/07/2017,758.53,745.59,758.74,741.66,83823370
18/07/2017,739.25,741.32,743,733.6,72732450
19/07/2017,745.44,737.77,745.73,737.77,61791560
20/07/2017,735.45,736.64,736.64,732.08,51008480
21/07/2017,737.37,728.47,739.48,728.47,47178617
24/07/2017,727.57,729.54,730.86,723.45,36933938
25/07/2017,727.79,737.93,737.93,727.79,40084624
26/07/2017,739.68,745.79,745.84,736.34,48498496
27/07/2017,744.5,743.7,747.08,741.96,36267820
28/07/2017,742.77,749.86,749.86,742.2,54910350
31/07/2017,748.88,756.24,756.24,747.61,71988890
1/8/2017,755.5,758.36,758.81,754.64,55288900
2/8/2017,753.85,756.04,759.52,750.75,63106700
3/8/2017,755.7,757.88,761.17,755.7,64675565
4/8/2017,757.79,761.44,761.44,757.79,50765038
7/8/2017,762.13,763.08,766.12,761.2,47426510
8/8/2017,764.7,758.42,764.7,757.47,49415730
9/8/2017,755.32,741.36,755.32,741.36,73871844
10/8/2017,737.72,743.42,745.34,737.72,42161540
11/8/2017,742.18,744.99,746.42,739.3,49086040
14/08/2017,744.72,751.39,751.39,744.45,43742992
15/08/2017,752.13,746.07,752.25,744.93,37240170
16/08/2017,745.66,749.37,749.37,741.57,46529548
17/08/2017,749.35,743.2,750.58,743.2,49411647
18/08/2017,739.31,744.3,745.91,738.33,36151825
21/08/2017,744.23,743.66,744.96,741.68,32651580
22/08/2017,743.86,738.2,743.86,736.88,33121000
23/08/2017,739.46,743.1,743.1,736.71,29879400
24/08/2017,743.23,747.72,749.82,742.34,36778910
25/08/2017,746.87,751.14,751.14,746.87,35046040
28/08/2017,751.59,758.02,758.02,749.2,52888505
29/08/2017,757.84,754.59,758.76,754.59,47014640
30/08/2017,756.49,764.57,764.57,755.32,36302490
31/08/2017,765.47,770.08,772.91,764.22,55318580
1/9/2017,770.97,774.06,774.76,770.39,38755420
5/9/2017,775.28,777.02,778.71,771.68,39811180
6/9/2017,776.87,776.97,777.99,772.63,40692560
7/9/2017,777.16,779.2,780.54,776,43800790
8/9/2017,780.62,784.74,786.85,780.18,38650890
11/9/2017,785.06,779.58,789.53,779.58,42957350
12/9/2017,777.55,782.54,783.58,775.81,44574497
13/09/2017,785.46,786.43,786.96,783.56,41147820
14/09/2017,786.82,789.41,793.16,786.82,50018990
15/09/2017,786.22,789.49,789.88,784.49,55159133
18/09/2017,792.16,793.7,795.32,789.83,47041020
19/09/2017,794.15,792.68,797.54,792.68,47163353
20/09/2017,793.93,790.48,793.98,789.43,37534090
21/09/2017,790.46,786.41,791,786,40684150
22/09/2017,786.51,789.7,791.65,785.99,41383824
25/09/2017,789.81,789.89,791.16,785.69,39702290
26/09/2017,791.03,791.05,791.05,785.24,52522540
27/09/2017,788.02,788.31,791.43,787.61,39535620
28/09/2017,788.15,790.75,795.95,788.15,64702439
29/09/2017,791.4,792.72,797.26,791.4,41792428
2/10/2017,793.64,790.7,796.03,790.37,40122249
3/10/2017,791.71,787.02,793.19,785.1,42148370
4/10/2017,786.17,795.76,795.76,786.12,33182630
5/10/2017,797.41,797.42,801.36,796.71,55222660
6/10/2017,797.82,800.42,800.73,796.23,39451130
9/10/2017,802.89,801.49,803.23,798.96,42859900
10/10/2017,800.23,805.3,805.3,798.63,41993820
11/10/2017,804.84,806.83,810.12,804.48,57085952
12/10/2017,807.63,809.6,813.21,806.65,46041720
13/10/2017,807.9,815.47,815.47,807.45,38306070
16/10/2017,815.27,811.85,817.72,811.39,49243495
17/10/2017,811.73,818.48,818.48,811.24,53015730
18/10/2017,819.36,816.84,821.29,815.06,65566265
19/10/2017,817.62,817.39,821.08,815.29,54302416
20/10/2017,816.99,813.99,821.54,813.38,61592236
23/10/2017,811.49,809.36,813.23,806.58,54567200
24/10/2017,807.6,815.24,815.24,804.43,64260560
25/10/2017,816.05,821.45,821.61,812.98,62323245
26/10/2017,820.01,822.53,825.9,815.16,48028979
27/10/2017,823.16,834.91,834.91,820.16,42785489
30/10/2017,835.33,837.52,841.32,835.33,66275970
31/10/2017,836.65,831.62,839.79,829.72,52491370
1/11/2017,832.1,835.38,835.44,831.63,58160353
2/11/2017,835.36,827.66,843.34,826.71,56179880
3/11/2017,828.44,840.04,840.04,826.59,60825770
6/11/2017,842.91,844.73,845.67,839.88,60376564
7/11/2017,846.17,846.03,850.69,842.67,54871660
8/11/2017,849.56,853.57,856.47,848.23,76966940
9/11/2017,857.26,853.05,858.93,852.06,60552320
10/11/2017,850.25,858.55,861.36,850.1,75226165
13/11/2017,861,868.11,868.58,861,113370755
14/11/2017,868.59,871.08,873.74,861.96,89955002
15/11/2017,870.85,877.58,880.72,868.75,70792443
16/11/2017,875.2,890.01,890.01,875.2,87076599
17/11/2017,890.49,887.41,897.39,882.81,64774085
20/11/2017,886.49,899.31,899.31,883.7,63405026
21/11/2017,902.76,910.54,923.57,902.76,85063390
22/11/2017,912.46,922.18,922.18,909.95,84234319
23/11/2017,926.83,922.92,933.45,916.61,76674340
24/11/2017,920.32,926.21,928.41,914.95,74620608
27/11/2017,923.8,930.9,939.36,923,69440549
28/11/2017,931.21,935.74,935.97,926.12,72454961
29/11/2017,938.18,946.55,946.55,934.64,74500240
30/11/2017,951.06,943.05,955.17,943.05,80723110
1/12/2017,943.08,952.46,953.22,943.08,56794710
4/12/2017,954.31,966.44,968.53,954.31,87100940
5/12/2017,968.58,944.07,970.35,944.07,89821400
6/12/2017,940.82,939.06,941.32,919.99,85471540
7/12/2017,942.07,928.74,945.52,923.23,54304335
8/12/2017,928.32,930.25,935.51,920.97,57160920
11/12/2017,928.39,908.29,928.39,908.29,54903330
12/12/2017,919.04,914.82,922.24,883.52,82584910
13/12/2017,919.58,913.33,920.38,911.01,56744834
14/12/2017,913.3,928.21,928.21,913.3,42145580
15/12/2017,925.65,926.7,933.09,925.2,65584840
18/12/2017,937.81,950.81,950.81,937.64,57612089
19/12/2017,955.99,947.62,959.33,947.24,59817234
20/12/2017,947.51,948.78,954.96,942.07,58636489
21/12/2017,944.9,936.53,953.26,936.53,56513640
22/12/2017,939.48,945.88,946.01,937.75,71288159
25/12/2017,947.06,949.28,950.64,944.77,42192577
26/12/2017,951.27,955.73,955.81,948.68,65423861
27/12/2017,957.76,958.02,962.33,955.14,81061154
28/12/2017,960.38,966.91,968.4,957.19,59508766
29/12/2017,968.28,975.52,980.47,967.2,78235322
2/1/2018,977.2,992.72,992.72,975.49,80769723
3/1/2018,996.23,1004.66,1011.84,995.74,90641315
4/1/2018,1007.6,1014.15,1014.17,1006.96,96945750
5/1/2018,1014.42,1007.73,1014.42,1005.1,91063856
8/1/2018,1006.25,1023.5,1023.5,1000.29,113036370
9/1/2018,1028.05,1039.64,1040.58,1019.52,127836250
10/1/2018,1040.61,1039.7,1047.59,1033.54,151724530
11/1/2018,1036.02,1047.2,1050.23,1031.43,99856550
12/1/2018,1050.08,1049.86,1058.2,1044.85,130914470
15/01/2018,1050.35,1063.11,1063.11,1042.64,112280230
16/01/2018,1056.95,1061.78,1063.46,1047.9,121773899
17/01/2018,1060.36,1030,1061.49,1030,118460910
18/01/2018,1028.39,1048.56,1048.56,1013.11,112401765
19/01/2018,1050.01,1053.47,1062.13,1046.92,119659150
22/01/2018,1059.2,1082.71,1084.09,1059.19,93620190
25/01/2018,1093.49,1095.52,1109.98,1088.69,188729608
26/01/2018,1096.09,1104.42,1112.59,1088,99329760
29/01/2018,1108.98,1096.78,1118.08,1095.75,113269603
30/01/2018,1087.57,1099.16,1099.16,1078.98,109844690
31/01/2018,1097.38,1095.9,1113.37,1094.77,109605210
1/2/2018,1098.3,1086.9,1098.3,1076.09,93377637
2/2/2018,1087.24,1090.4,1090.4,1075.65,71954146
5/2/2018,1081.7,1035.02,1081.7,1035.02,98880450
6/2/2018,1013.7,1007.72,1015.56,969.01,152314921
7/2/2018,1034.76,1030.91,1040.23,1025.3,74667600
8/2/2018,1024.13,1013.56,1031.98,1013.56,50850123
9/2/2018,983.6,996.77,996.77,966.78,67179660
12/2/2018,1001.7,1034.76,1034.76,1001.7,60024580
13/02/2018,1043.44,1054.09,1055.86,1043.44,57865140
21/02/2018,1064.55,1075.47,1081.82,1063.73,80659866
22/02/2018,1068.84,1064.28,1078.48,1063.46,91287650
23/02/2018,1073.56,1089.96,1089.96,1068.75,87886563
26/02/2018,1101.66,1099.71,1113.01,1099.71,100634850
27/02/2018,1108.87,1106.09,1110.11,1094.17,81120980
28/02/2018,1096.3,1108.23,1113.59,1095.98,107207260
1/3/2018,1106.03,1105.84,1116.79,1098.51,101808940
2/3/2018,1095.31,1106.92,1109.51,1092.18,78014690
5/3/2018,1113.71,1080.83,1116.8,1080.83,116602320
6/3/2018,1091.98,1103.31,1103.31,1075.78,78348153
7/3/2018,1102.85,1092.17,1106.89,1084.53,81045500
8/3/2018,1092.29,1105.03,1109.29,1091.7,49865100
9/3/2018,1107.83,1106.54,1117.9,1102.07,69752090
12/3/2018,1108.7,1106.97,1116.38,1104.85,80692625
13/03/2018,1106.88,1111.38,1112.98,1098.58,81516280
14/03/2018,1111.58,1115,1121.74,1111.58,89246020
15/03/2018,1114.89,1110.26,1114.9,1105.26,75727400
16/03/2018,1112.28,1112.93,1118.36,1109.85,112875080
19/03/2018,1117.13,1130.26,1134.75,1117.13,75283230
20/03/2018,1130.09,1134.19,1139.23,1126,73158990
21/03/2018,1134.79,1147.26,1148.64,1134.79,82803140
22/03/2018,1147.9,1144.58,1159.37,1144.44,75389184
23/03/2018,1144.18,1128.93,1144.18,1113.7,110407547
26/03/2018,1129.05,1146.73,1151.32,1123.9,78079962
27/03/2018,1146.86,1150.3,1162.35,1146.86,71954530
28/03/2018,1150.33,1151.09,1158.75,1144.71,60033155
29/03/2018,1151.65,1144.74,1155.65,1141.65,60671042
30/03/2018,1144.9,1153.08,1154.59,1136.2,59183150
2/4/2018,1153.11,1171.21,1174.13,1153.11,76272290
3/4/2018,1171.89,1160.97,1173.18,1156.91,84653045
4/4/2018,1161.24,1165.75,1176.22,1161.24,82360001
5/4/2018,1164.87,1169.12,1175.64,1163.76,70585920
6/4/2018,1170.42,1174.37,1180.6,1170.11,78477840
9/4/2018,1174.02,1177.68,1181.58,1169.56,87631004
10/4/2018,1177.85,1168.06,1185.06,1161.71,93783208
11/4/2018,1168.41,1137.2,1172.44,1137.2,105603961
12/4/2018,1136.76,1143.5,1143.5,1121.47,67367390
13/04/2018,1146.67,1134.21,1153.95,1131.61,83939240
16/04/2018,1133,1128.03,1136.8,1122.26,75375681
17/04/2018,1128.11,1130.32,1136.17,1119.7,57922200
18/04/2018,1131.56,1115.7,1136.98,1115.18,50727775
19/04/2018,1114.98,1066.09,1115,1066.09,80745853
20/04/2018,1066.33,1089.45,1089.62,1047.71,113030518
23/04/2018,1091.18,1055.37,1098.58,1055.37,75426619
24/04/2018,1055.24,1053.99,1060.92,1027.74,70634440
26/04/2018,1055.95,1018.97,1057.2,1011.51,86283515
27/04/2018,1018.06,1027.97,1029.36,1007.39,71146860
2/5/2018,1029.76,1012.84,1033.2,1009.98,68947860
3/5/2018,1011.83,1010.35,1012.12,989,91654760
4/5/2018,1012.44,1010.89,1023.16,1006.99,61735111
7/5/2018,1010.99,1048.03,1048.03,1010.99,65364660
8/5/2018,1048.53,1047.83,1059.68,1042.59,76303705
9/5/2018,1047.43,1046.39,1058.09,1037.1,59641244
10/5/2018,1046.9,1019.69,1047.5,1009.79,73418092
11/5/2018,1019.33,1030.79,1031.77,1003.47,62191228
14/05/2018,1031.18,1051.45,1051.45,1029.92,48249030
15/05/2018,1055.82,1055.49,1067.61,1052.16,53736189
16/05/2018,1055.31,1034.3,1055.31,1031.33,46169980
17/05/2018,1034.2,1007.09,1035.45,1007.09,55498350
18/05/2018,1007.05,1022.21,1023.23,989.2,57991500
21/05/2018,1023.28,997.21,1027.85,997.21,48603160
22/05/2018,996.19,958.95,996.19,947.7,76253270
23/05/2018,957.72,968.54,973.07,945.01,89251050
24/05/2018,968.93,960.55,974.17,951.17,56443699
25/05/2018,958.74,936.32,960.57,936.32,59061297
28/05/2018,932,898,932,894.31,84476050
29/05/2018,897.13,924.9,932.82,881.91,70930520
30/05/2018,924.47,918.64,925.18,902,60657082
31/05/2018,917.94,947.31,950.49,914.57,79032460
1/6/2018,949.13,969.15,970.81,948.69,82276440
4/6/2018,970.81,996.67,997,970.81,65618230
5/6/2018,996.55,1007.32,1008.83,996.15,91469171
6/6/2018,1007.51,1022.72,1023.38,995.29,68128057
7/6/2018,1023.95,1026.75,1034.72,1020.77,69554720
8/6/2018,1026.76,1025.87,1028.42,1017.9,55016853
11/6/2018,1025.71,1024.85,1034.85,1016.22,74450117
12/6/2018,1021.02,1008.76,1021.02,989.53,87641240
13/06/2018,1008.32,1018.59,1019.32,1005.58,40690990
14/06/2018,1018.07,1004.31,1022.95,1004.31,53686420
15/06/2018,1004.14,1005.04,1005.71,994.38,61140930
18/06/2018,1004.97,970.35,1006.58,970.35,58328070
19/06/2018,970.06,945.11,970.06,919.09,99043457
20/06/2018,945.3,966.86,966.86,936.83,45846740
21/06/2018,966.91,955.75,966.91,950.06,36517210
22/06/2018,954.7,973.05,974.42,945.59,43745708
25/06/2018,973.45,982.09,989.18,973.45,39986730
